DATE,Temperature_Max,Relative_Humidity,Precipitation,Wind_Speed,Surface Soil Wetness,Root Zone Soil Wetness
8/29/21,36.42,15.56,0,2.32,0.13,0.45
8/30/21,37.26,15.81,0,2.2,0.12,0.45
8/31/21,34.9,15.81,0,2.22,0.12,0.45
9/1/21,30.08,24.38,0,1.85,0.12,0.45
9/2/21,27.6,28.62,0,2.02,0.12,0.45
9/3/21,29.87,25.44,0,2.28,0.12,0.45
9/4/21,32.22,19.81,0,2.53,0.12,0.45
9/5/21,34.62,15.12,0,2.66,0.12,0.45
9/6/21,36.31,19.31,0,2.6,0.12,0.45
9/7/21,37.67,20.5,0,2.63,0.12,0.45
9/8/21,38.17,19.19,0,2.44,0.12,0.45
9/9/21,35.62,27.56,0.7,2.52,0.12,0.45
9/10/21,32.22,41.25,0.13,2.16,0.14,0.45
9/11/21,30.88,36.69,0,2.09,0.14,0.45
9/12/21,32.07,28.88,0,2.16,0.14,0.45
9/13/21,32.13,19.44,0,2.19,0.14,0.45
9/14/21,32.15,18.06,0,2.34,0.14,0.45
9/15/21,30.91,22,0,2.14,0.14,0.45
9/16/21,27.83,27.81,0,2.03,0.13,0.45
9/17/21,27.91,32.62,0,1.87,0.13,0.45
9/18/21,26.05,35.56,0,2.08,0.13,0.45
9/19/21,25.15,38.44,0,2.3,0.13,0.45
9/20/21,29.7,25.88,0,2.64,0.13,0.45
9/21/21,31.66,16.06,0,2.62,0.13,0.45
9/22/21,31.25,22.62,0,2.2,0.13,0.45
9/23/21,31.47,27.06,0,2.35,0.13,0.45
9/24/21,31.15,18.06,0,2.25,0.13,0.45
9/25/21,30.03,20.69,0,1.87,0.13,0.45
9/26/21,28.12,26.56,0,2.1,0.13,0.45
9/27/21,26.03,34.69,0,1.98,0.13,0.45
9/28/21,20.91,47.81,0.01,2.38,0.13,0.45
9/29/21,24.43,22.06,0,2.25,0.13,0.45
9/30/21,26.67,11.38,0,2.84,0.13,0.45
10/1/21,26.98,12.94,0,2.38,0.12,0.45
10/2/21,27.47,14.25,0,2.4,0.12,0.45
10/3/21,28.11,15.19,0,2.47,0.12,0.45
10/4/21,28.75,23.56,0,2.45,0.12,0.45
10/5/21,25.73,29.75,0,1.46,0.12,0.45
10/6/21,21.62,42.31,0,1.41,0.12,0.45
10/7/21,22.01,42.44,0.03,1.73,0.12,0.45
10/8/21,15.51,63.94,7.87,1.4,0.34,0.47
10/9/21,19.94,38.19,0,2,0.41,0.47
10/10/21,21.29,29.88,0,2.16,0.38,0.47
10/11/21,13.39,38.38,0.25,3.66,0.37,0.47
10/12/21,15.51,30.19,0.02,2.55,0.36,0.47
10/13/21,17.4,32.12,0.01,2.16,0.34,0.47
10/14/21,21.12,37.69,0.01,2.13,0.34,0.47
10/15/21,24.89,24.38,0,2.53,0.32,0.46
10/16/21,26.33,20.12,0,2.59,0.3,0.46
10/17/21,21.62,31.19,0.93,2.87,0.3,0.46
10/18/21,12.31,69.19,3.08,2.3,0.4,0.47
10/19/21,16.93,41.62,0,2.25,0.41,0.47
10/20/21,21.18,39.19,0.01,1.73,0.39,0.47
10/21/21,22.02,53.38,0,1.51,0.38,0.47
10/22/21,19.08,72.62,0.09,1.59,0.37,0.47
10/23/21,17.67,60.06,0,1.6,0.37,0.47
10/24/21,14.48,75.25,11.25,3.2,0.44,0.47
10/25/21,12.3,91.62,57.45,2.84,0.69,0.56
10/26/21,14.85,66.75,0,1.94,0.58,0.59
10/27/21,21.57,67.75,0.01,1.77,0.55,0.59
10/28/21,25.64,56,0.01,2.04,0.55,0.58
10/29/21,25.69,52.06,0,2.1,0.54,0.58
10/30/21,20.61,65,0,1.81,0.54,0.57
10/31/21,17.95,79.75,0,1.61,0.54,0.57
11/1/21,17.61,70.31,0,1.77,0.54,0.57
11/2/21,19.37,67.69,0,1.62,0.54,0.57
11/3/21,21.9,61.31,0,1.97,0.53,0.57
11/4/21,20.65,55.81,0,1.8,0.53,0.56
11/5/21,21.73,40.56,0,1.78,0.53,0.56
11/6/21,18.37,47.62,0,1.75,0.53,0.56
11/7/21,15.14,67.62,0,1.75,0.53,0.56
11/8/21,17.13,46,0.5,1.76,0.52,0.55
11/9/21,12.92,82.94,11.32,1.73,0.59,0.57
11/10/21,19.1,65.5,0.01,1.95,0.55,0.57
11/11/21,24.09,56.38,0.01,1.89,0.54,0.57
11/12/21,24.99,48.88,0,2.18,0.53,0.57
11/13/21,24.27,45.81,0,2.15,0.53,0.56
11/14/21,25.5,39.44,0,2.34,0.53,0.56
11/15/21,23.48,32.56,0,1.84,0.53,0.56
11/16/21,19.13,45.62,0,1.73,0.53,0.56
11/17/21,19.01,53.5,0,2.09,0.52,0.55
11/18/21,18.37,48.19,0,1.92,0.52,0.55
11/19/21,16.91,51.81,0,1.75,0.52,0.55
11/20/21,18.08,58.38,0,2.05,0.52,0.55
11/21/21,21.48,34.69,0,3.3,0.52,0.55
11/22/21,20.05,27.56,0,2.12,0.52,0.55
11/23/21,16.22,41.38,0,2.01,0.52,0.55
11/24/21,17.15,39.75,0.11,2.65,0.52,0.55
11/25/21,19.09,29.19,0.35,2.77,0.52,0.54
11/26/21,19.23,36.31,0,1.79,0.52,0.54
11/27/21,20.48,38,0,1.98,0.51,0.54
11/28/21,22.59,36.44,0,2.23,0.51,0.54
11/29/21,23.05,39.62,0,1.96,0.51,0.54
11/30/21,24.23,43.94,0,2.45,0.51,0.53
12/1/21,25.04,38.25,0,2.34,0.5,0.53
12/2/21,22.08,34.94,0,1.84,0.5,0.53
12/3/21,19.01,42.44,0,1.73,0.5,0.53
12/4/21,19.22,48.44,0,1.75,0.5,0.52
12/5/21,20.1,43.31,0,2.19,0.5,0.52
12/6/21,18.19,52.62,0.01,1.81,0.5,0.52
12/7/21,14.02,72.81,0.01,1.55,0.5,0.52
12/8/21,13.72,71.38,0.13,1.77,0.5,0.52
12/9/21,6.24,92.56,17.32,1.42,0.58,0.54
12/10/21,8.26,72.69,0.37,1.6,0.54,0.55
12/11/21,9.26,53.19,0,2.16,0.52,0.55
12/12/21,11.8,51.25,0.25,2.14,0.52,0.55
12/13/21,6.79,77.25,27.1,4.8,0.56,0.55
12/14/21,2.97,98.38,41,3.04,0.62,0.59
12/15/21,2.62,78.81,1.17,2.11,0.58,0.59
12/16/21,4.64,93.62,13.25,2.54,0.61,0.61
12/17/21,5.37,67.19,0.47,2.14,0.62,0.62
12/18/21,7.8,46.5,0.41,2.55,0.62,0.63
12/19/21,9.15,41.69,0.05,2.75,0.65,0.65
12/20/21,7.98,47.12,0.01,2.73,0.66,0.66
12/21/21,13.1,38.06,0.02,2.34,0.66,0.66
12/22/21,9.94,75.44,9.17,2.38,0.67,0.67
12/23/21,8.4,98.88,49.15,3.07,0.8,0.72
12/24/21,5.15,95.44,16.17,2.02,0.81,0.76
12/25/21,5.05,88.12,15.14,3.61,0.8,0.77
12/26/21,1.68,90.5,4.35,1.72,0.8,0.77
12/27/21,0.94,96.69,11.97,2.02,0.8,0.78
12/28/21,1.16,91.19,2.07,1.37,0.8,0.78
12/29/21,2.56,94.5,5.65,2.82,0.82,0.79
12/30/21,5.48,85.88,0.21,1.63,0.84,0.8
12/31/21,4.33,87.69,0.06,2.1,0.83,0.8
1/1/22,7.35,70.19,0,2.04,0.83,0.8
1/2/22,9.64,49.06,0,1.93,0.83,0.81
1/3/22,8.84,58.5,0.01,1.96,0.83,0.81
1/4/22,9.6,83.12,0.01,1.65,0.82,0.8
1/5/22,13.23,81.94,0.03,1.65,0.82,0.8
1/6/22,16.04,61,0.39,1.55,0.82,0.8
1/7/22,10.48,71.38,0.29,1.46,0.82,0.8
1/8/22,11.01,68.5,0.45,1.8,0.82,0.8
1/9/22,15.19,60.06,0.11,2.7,0.81,0.8
1/10/22,13.26,52.94,0,2.03,0.81,0.8
1/11/22,17.67,55,0,2.14,0.8,0.8
1/12/22,20.76,50.12,0,2.05,0.8,0.79
1/13/22,17.97,49.69,0,1.46,0.8,0.79
1/14/22,14.52,54.62,0,3.5,0.8,0.78
1/15/22,15.31,50.25,0,2.84,0.79,0.77
1/16/22,14.88,48.88,0,1.52,0.79,0.77
1/17/22,13.73,60.94,0,1.33,0.79,0.77
1/18/22,13.55,70.88,0,1.53,0.78,0.77
1/19/22,14.01,68.19,0.01,1.96,0.78,0.77
1/20/22,15.82,61.62,0,2.3,0.77,0.77
1/21/22,11.77,56.94,0,3.14,0.77,0.76
1/22/22,12.4,51.81,0,3.73,0.77,0.75
1/23/22,15.6,52.62,0,2.27,0.76,0.75
1/24/22,15.73,57.31,0,1.55,0.76,0.74
1/25/22,13.27,52.06,0,2.88,0.75,0.74
1/26/22,13.53,49.81,0,1.97,0.74,0.73
1/27/22,15.44,50,0,2.96,0.73,0.73
1/28/22,15.26,47.44,0,3.13,0.73,0.73
1/29/22,12.62,52.31,0,2.03,0.73,0.73
1/30/22,15.28,49.19,0,1.73,0.72,0.72
1/31/22,15.93,61.44,0,1.44,0.72,0.72
2/1/22,10.93,65.12,0,1.58,0.72,0.72
2/2/22,9.41,48.88,0,3.34,0.71,0.71
2/3/22,13.37,55.25,0,2.24,0.7,0.71
2/4/22,13.51,53.94,0,2.09,0.7,0.7
2/5/22,13.99,53.44,0,2.41,0.7,0.7
2/6/22,19.05,44.5,0,2.78,0.69,0.7
2/7/22,18.26,44.38,0,2.1,0.68,0.7
2/8/22,19.06,48.25,0,3.1,0.67,0.69
2/9/22,20.13,45.38,0,3.48,0.66,0.68
2/10/22,22.36,51.88,0,3.23,0.66,0.68
2/11/22,23.53,44,0,2.39,0.65,0.67
2/12/22,22.62,37.75,0,2.29,0.64,0.66
2/13/22,22.62,39.88,0,2,0.64,0.66
2/14/22,18.4,50.19,0.02,1.33,0.63,0.66
2/15/22,6.94,70.69,0.34,2.33,0.63,0.66
2/16/22,13.65,55.38,0,2.46,0.63,0.66
2/17/22,15.1,47,0,2.4,0.62,0.65
2/18/22,17.6,50.19,0,2.04,0.62,0.65
2/19/22,19.27,48.69,0,2.2,0.62,0.65
2/20/22,16.16,50.31,0,1.56,0.62,0.64
2/21/22,7.48,75.62,0.03,1.63,0.62,0.64
2/22/22,3.5,84.5,3.73,2.2,0.62,0.64
2/23/22,3.82,68.69,1.07,2.2,0.62,0.64
2/24/22,7.81,48.56,0,1.92,0.62,0.64
2/25/22,10.27,57.12,0,1.91,0.61,0.64
2/26/22,13.66,45.06,0,2.02,0.61,0.63
2/27/22,18.36,45.75,0,1.73,0.6,0.63
2/28/22,22.45,42,0,2,0.6,0.63
3/1/22,22.33,36.06,0,1.77,0.59,0.62
3/2/22,21.83,32.81,0,1.75,0.59,0.62
3/3/22,17.12,52.19,0.01,1.8,0.59,0.62
3/4/22,10.64,90.38,8.42,2.33,0.62,0.62
3/5/22,4.28,86.81,5.98,1.98,0.61,0.63
3/6/22,10.46,68.31,0.45,1.87,0.62,0.63
3/7/22,13.82,50.44,0,2.38,0.6,0.63
3/8/22,15.74,49.62,0,2.45,0.59,0.63
3/9/22,15.62,59.12,0,2.2,0.59,0.62
3/10/22,15.34,49.19,0,2.59,0.59,0.62
3/11/22,17.69,38.5,0,2.64,0.59,0.62
3/12/22,18.69,37.19,0,1.76,0.58,0.62
3/13/22,14.59,51,0,2.25,0.58,0.61
3/14/22,19.19,43.94,0,1.8,0.57,0.61
3/15/22,16.5,66.19,0.33,1.55,0.58,0.61
3/16/22,18.49,67.62,0,2.62,0.57,0.6
3/17/22,18.18,47,0,2.15,0.56,0.6
3/18/22,19.25,46.25,0,2.01,0.56,0.6
3/19/22,15.15,69.81,2.53,2.05,0.57,0.59
3/20/22,16.4,62.25,0.12,2.43,0.56,0.59
3/21/22,21.76,50.19,0,2.45,0.55,0.59
3/22/22,25.51,49.31,0,2.7,0.55,0.59
3/23/22,24.47,48,0,2.29,0.55,0.59
3/24/22,25.42,47.62,0,2.12,0.54,0.58
3/25/22,26.1,46.5,0,1.86,0.54,0.58
3/26/22,22.49,48.38,0,1.77,0.54,0.57
3/27/22,20.69,55.19,0.01,2.73,0.53,0.57
3/28/22,11.1,85.38,12.47,2.48,0.59,0.58
3/29/22,15.5,79.75,0.83,1.98,0.56,0.59
3/30/22,17.76,66.75,0,1.84,0.55,0.59
3/31/22,17.59,68.62,0,1.98,0.55,0.59
4/1/22,21.24,51.38,0,2.37,0.54,0.58
4/2/22,20.73,53.19,0,2.18,0.54,0.58
4/3/22,21.12,49,0,2.09,0.54,0.57
4/4/22,21.69,51,0.44,2.3,0.53,0.57
4/5/22,22.73,58.06,0,2.45,0.53,0.56
4/6/22,26.65,41.62,0,2.22,0.52,0.56
4/7/22,29.22,35.19,0,2.47,0.52,0.55
4/8/22,28.99,33.56,0,2.13,0.52,0.55
4/9/22,23.66,39.25,0,2.27,0.51,0.55
4/10/22,18.48,42.88,0,2.09,0.51,0.55
4/11/22,10.4,68.44,4.08,2.27,0.53,0.55
4/12/22,10.54,50.81,0,3.17,0.52,0.55
4/13/22,14.3,49.19,0,2.21,0.52,0.55
4/14/22,15.01,64.31,0.05,2.28,0.52,0.55
4/15/22,19.31,58.25,0.02,2.03,0.51,0.54
4/16/22,14.63,77.81,3.46,2.46,0.53,0.55
4/17/22,22.01,35.81,0,1.73,0.51,0.54
4/18/22,21.48,40.06,0,1.8,0.51,0.54
4/19/22,16.11,65.81,0.01,1.98,0.51,0.54
4/20/22,18.97,49.12,0,1.81,0.51,0.54
4/21/22,13.87,78.81,12.9,2.41,0.54,0.54
4/22/22,12.4,75.25,1.16,2.31,0.55,0.55
4/23/22,18.85,52,0,2.25,0.52,0.55
4/24/22,21.29,40.38,0,2.64,0.52,0.55
4/25/22,23.61,35.38,0,1.99,0.51,0.55
4/26/22,20.47,43.81,0,1.27,0.51,0.54
4/27/22,21.8,43.06,0,1.82,0.51,0.54
4/28/22,17.99,46.88,0,2.5,0.51,0.54
4/29/22,22.11,41.56,0,2.07,0.5,0.53
4/30/22,23.61,46.25,0,2.5,0.5,0.53
5/1/22,21.83,53.69,0,2.39,0.5,0.52
5/2/22,21.79,49.06,0,2.27,0.49,0.52
5/3/22,22.75,41.81,0,2.35,0.49,0.52
5/4/22,25.83,29.81,0,2.89,0.48,0.52
5/5/22,25.88,35.56,0,2.1,0.48,0.52
5/6/22,26.08,48.88,0,2.31,0.48,0.51
5/7/22,21.03,49.62,0,2.52,0.48,0.51
5/8/22,14.4,57.38,0.04,2.96,0.48,0.51
5/9/22,13.05,52.06,0,2.22,0.47,0.51
5/10/22,12.08,55.44,0.05,2.35,0.47,0.51
5/11/22,13.66,50.94,0.1,3.12,0.46,0.5
5/12/22,20.1,40.38,0,2.03,0.45,0.5
5/13/22,25.8,37.19,0,2.09,0.44,0.5
5/14/22,30.37,36.94,0,2.45,0.43,0.5
5/15/22,28.35,37.44,0,2.68,0.41,0.49
5/16/22,26.73,39.56,0,2.6,0.41,0.49
5/17/22,27.1,37.12,0,2.61,0.4,0.49
5/18/22,31.43,26.75,0,2.59,0.38,0.48
5/19/22,30.39,32.5,0,3.11,0.38,0.48
5/20/22,22.26,25.44,0,2.37,0.38,0.48
5/21/22,23.98,24.75,0,2.2,0.37,0.48
5/22/22,27.38,27.69,0,2.63,0.37,0.48
5/23/22,28.68,31.56,0,2.68,0.36,0.48
5/24/22,30.98,26.19,0,2.56,0.35,0.48
5/25/22,33.73,21.5,0,2.3,0.35,0.48
5/26/22,32.33,27.62,0,2.41,0.34,0.48
5/27/22,26.71,40.5,0,1.94,0.34,0.47
5/28/22,23.09,52.56,0,2.58,0.34,0.47
5/29/22,22.12,45.88,0,3.49,0.34,0.47
5/30/22,22.37,32.94,0,2.88,0.34,0.47
5/31/22,27.12,29.44,0,2.43,0.34,0.47
6/1/22,30.02,22.25,0,2.66,0.33,0.47
6/2/22,28.95,29.5,0,2.53,0.32,0.47
6/3/22,27.81,39.62,0,2.52,0.31,0.46
6/4/22,24.8,38.75,0,1.95,0.3,0.46
6/5/22,27.99,46.25,0,2.61,0.3,0.46
6/6/22,29.9,33.69,0,2.72,0.29,0.46
6/7/22,32.12,19.94,0,2.54,0.27,0.46
6/8/22,32.69,29.06,0,2.41,0.25,0.46
6/9/22,33.05,40.38,0,2.35,0.24,0.46
6/10/22,35.05,30.19,0,2.41,0.23,0.46
6/11/22,35.4,21.31,0,2.63,0.22,0.46
6/12/22,30.57,42.12,0,2.58,0.21,0.46
6/13/22,26.78,33.12,0,2.95,0.21,0.46
6/14/22,29.21,16.94,0,2.58,0.2,0.46
6/15/22,33.45,15.94,0,2.48,0.2,0.46
6/16/22,32.47,19.56,0,2.27,0.19,0.46
6/17/22,19.99,41.12,0,1.61,0.19,0.46
6/18/22,21.8,40.31,0,2.77,0.19,0.46
6/19/22,24.68,32.31,0,2.68,0.19,0.46
6/20/22,29.84,20.56,0,2.75,0.18,0.46
6/21/22,36.01,14.19,0,2.42,0.18,0.46
6/22/22,32.33,26.12,1.22,3.17,0.19,0.46
6/23/22,31.91,34.75,0.12,2.27,0.2,0.46
6/24/22,35.19,24.44,0.03,2.56,0.2,0.46
6/25/22,36.37,17.94,0.08,2.63,0.19,0.46
6/26/22,36.76,17.75,0,2.88,0.18,0.46
6/27/22,37.44,14.94,0,2.63,0.18,0.46
6/28/22,36.87,15.69,0,2.6,0.17,0.45
6/29/22,35.21,17.88,0,1.97,0.16,0.45
6/30/22,32.61,18.62,0,2.29,0.16,0.45
7/1/22,33.16,13.69,0,2.15,0.16,0.45
7/2/22,30.44,23.44,0,2.51,0.16,0.45
7/3/22,26.94,34.38,0,2.25,0.16,0.45
7/4/22,27.98,40.25,0,2.27,0.16,0.45
7/5/22,28.93,51.56,0,2.09,0.16,0.45
7/6/22,28.87,53.94,0,1.76,0.16,0.45
7/7/22,30.8,44.69,0,1.96,0.16,0.45
7/8/22,32.25,29.69,0,2.18,0.16,0.45
7/9/22,32.68,27.56,0,2.3,0.16,0.45
7/10/22,33.86,25.38,0,2.4,0.15,0.45
7/11/22,37.59,17.88,0,2.48,0.15,0.45
7/12/22,36.06,19.25,0,2.05,0.15,0.45
7/13/22,34.73,23.12,0,2.09,0.14,0.45
7/14/22,36.52,16.25,0.02,2.27,0.14,0.45
7/15/22,36.84,22.5,0.13,2.4,0.14,0.45
7/16/22,37.78,20.25,0.29,2.49,0.14,0.45
7/17/22,38.97,18.31,0.03,2.66,0.14,0.45
7/18/22,35.58,21.25,0.1,2.77,0.14,0.45
7/19/22,36.05,23.88,0.07,2.27,0.14,0.45
7/20/22,36.79,18.12,0.02,2.61,0.14,0.45
7/21/22,36.53,13.25,0,2.65,0.13,0.45
7/22/22,37.69,10.62,0,3.17,0.13,0.45
7/23/22,35.36,12.44,0,2.14,0.13,0.45
7/24/22,35.2,12.38,0,2.38,0.13,0.45
7/25/22,35.14,14.94,0.01,2.09,0.12,0.45
7/26/22,35.2,20.19,0.06,1.98,0.12,0.45
7/27/22,36.67,26.06,0,2.02,0.12,0.45
7/28/22,36.79,28.94,0.08,2.16,0.12,0.45
7/29/22,37.3,20.94,0.07,1.98,0.12,0.45
7/30/22,36.42,26.25,0.07,2.12,0.12,0.45
7/31/22,32.23,35.88,1,1.71,0.13,0.45
8/1/22,30.2,42.44,0.57,1.77,0.14,0.45
8/2/22,32.47,35,0.13,2.24,0.15,0.45
8/3/22,35.92,38.38,1.01,2.12,0.15,0.45
8/4/22,33.69,52.5,7.57,1.77,0.25,0.46
8/5/22,25.49,75.12,5.13,1.32,0.47,0.48
8/6/22,31.01,54.19,0,2.1,0.43,0.48
8/7/22,33.49,39.06,0,2.29,0.41,0.48
8/8/22,33.55,40.75,0.11,1.97,0.39,0.47
8/9/22,31.58,43.19,0.01,1.62,0.38,0.47
8/10/22,31.44,39.5,0,2.08,0.37,0.47
8/11/22,32.74,35,0,2.23,0.34,0.47
8/12/22,33.23,26.19,0,2.05,0.33,0.47
8/13/22,34.33,19.19,0,2.41,0.3,0.46
8/14/22,34.81,17.31,0,2.45,0.28,0.46
8/15/22,35.73,16.75,0,2.53,0.26,0.46
8/16/22,37.87,21.44,0.09,2.15,0.24,0.46
8/17/22,36.06,30.75,0.36,2.01,0.23,0.46
8/18/22,36.11,26.94,0,2.56,0.23,0.46
8/19/22,36.08,25,0,2.43,0.22,0.46
8/20/22,36.12,18,0,2.2,0.21,0.46
8/21/22,35.46,21.75,0,2.29,0.2,0.46
8/22/22,35.52,22.5,0,2.17,0.2,0.46
8/23/22,36.3,20.38,0,2.05,0.19,0.46
8/24/22,37,18.5,0,2.22,0.18,0.46
8/25/22,35.54,19.56,0,2.33,0.18,0.46
8/26/22,35.09,19.81,0,2.27,0.17,0.46
8/27/22,34.28,24.06,0,2.19,0.17,0.45
8/28/22,32.91,26.81,0,2.17,0.17,0.45
8/29/22,33.44,31.38,0,2.14,0.16,0.45
8/30/22,34.98,29.81,0,2.27,0.16,0.45
8/31/22,36.92,24.06,0,2.29,0.16,0.45
9/1/22,38.77,20.88,0,2.77,0.16,0.45
9/2/22,39.52,17.5,0,3,0.16,0.45
9/3/22,38.98,17.12,0,2.42,0.16,0.45
9/4/22,38.66,22.5,0,2.55,0.15,0.45
9/5/22,40.55,22.5,0.12,2.52,0.15,0.45
9/6/22,41.44,16.88,0,2.45,0.15,0.45
9/7/22,40.16,17.69,0.22,2.62,0.14,0.45
9/8/22,39.8,25.44,0.08,2.2,0.14,0.45
9/9/22,37.83,27.88,0.02,2.8,0.14,0.45
9/10/22,30.9,44.75,3.99,1.53,0.2,0.46
9/11/22,29.76,48.5,1.38,2.14,0.28,0.46
9/12/22,29.81,44.88,1.11,2.16,0.3,0.46
9/13/22,27.51,41.25,0.43,1.78,0.3,0.46
9/14/22,24.11,46.94,0.02,1.82,0.3,0.46
9/15/22,24.02,46.31,0.07,1.98,0.29,0.46
9/16/22,25.7,47.94,0.02,2.02,0.28,0.46
9/17/22,25.17,39.25,0.03,1.87,0.28,0.46
9/18/22,22.98,48.62,0.15,2.85,0.27,0.46
9/19/22,23.44,68.44,1.39,2.41,0.29,0.46
9/20/22,21.58,69.5,0.76,1.93,0.3,0.46
9/21/22,21.3,62.94,0.44,1.95,0.32,0.46
9/22/22,25.83,41.44,0,2.16,0.31,0.46
9/23/22,29.87,26.62,0,2.5,0.3,0.46
9/24/22,31.43,29.44,0,2.58,0.28,0.46
9/25/22,32.35,36.19,0.03,2.3,0.27,0.46
9/26/22,33.34,36.19,0.04,2.17,0.26,0.46
9/27/22,33.33,29.06,0,2.12,0.25,0.46
9/28/22,32.26,24.06,0,2.23,0.24,0.46
9/29/22,29.62,32.69,0,2.2,0.23,0.46
9/30/22,29.58,30.62,0,2.29,0.23,0.46
10/1/22,28.48,31.31,0,2.25,0.23,0.46
10/2/22,27.65,34.44,0,1.92,0.22,0.46
10/3/22,29.23,31.62,0,2.36,0.22,0.46
10/4/22,30.04,28.31,0,2.47,0.21,0.46
10/5/22,30.12,24.25,0,2.38,0.2,0.46
10/6/22,31.31,23.81,0,2.59,0.2,0.46
10/7/22,32.3,20.5,0,2.55,0.2,0.46
10/8/22,30.8,21.56,0,2.56,0.2,0.46
10/9/22,30.25,24.75,0,2.28,0.19,0.46
10/10/22,30.37,27.31,0.04,2.06,0.19,0.46
10/11/22,29.35,28.5,0.04,2.39,0.19,0.46
10/12/22,30.27,26.62,0,2.2,0.18,0.46
10/13/22,30.95,22.5,0,1.95,0.18,0.46
10/14/22,30.98,20.31,0,2.28,0.18,0.46
10/15/22,28.65,27.19,0,2.16,0.17,0.46
10/16/22,25.05,44.38,0,1.87,0.17,0.46
10/17/22,24.92,41.19,0,2.11,0.17,0.45
10/18/22,29.24,33.12,0,2.24,0.17,0.45
10/19/22,30.08,25.56,0,2.46,0.17,0.45
10/20/22,29,22.44,0,2.49,0.16,0.45
10/21/22,27.49,23.56,0,2.12,0.16,0.45
10/22/22,15.82,58.69,0.04,2.23,0.16,0.45
10/23/22,16.8,34.25,0,2.56,0.16,0.45
10/24/22,19.28,19.06,0,2.1,0.16,0.45
10/25/22,19.23,26,0,1.51,0.16,0.45
10/26/22,17.86,39.12,0,2.02,0.16,0.45
10/27/22,19.87,30.94,0,2.53,0.16,0.45
10/28/22,19.8,23.56,0,2.01,0.16,0.45
10/29/22,21.93,29.12,0,2.23,0.16,0.45
10/30/22,24.05,26.38,0,2.23,0.16,0.45
10/31/22,20.2,22.56,0,2.07,0.16,0.45
11/1/22,17.36,50.62,7.56,2.81,0.22,0.46
11/2/22,8.28,74.31,0.95,1.46,0.41,0.47
11/3/22,10.17,66.75,0.23,2.02,0.45,0.47
11/4/22,15.61,47.5,0,1.75,0.45,0.47
11/5/22,17.51,60.06,0.02,1.7,0.43,0.47
11/6/22,13.65,87.38,4.16,1.44,0.45,0.47
11/7/22,8.18,93.81,21.36,2.49,0.59,0.5
11/8/22,7,88.38,29.25,4.26,0.58,0.52
11/9/22,5.24,87.69,5.8,1.69,0.59,0.55
11/10/22,11.69,58,0.05,1.91,0.56,0.56
11/11/22,12.39,47.06,0.01,1.87,0.55,0.57
11/12/22,11.87,58.31,0.01,1.81,0.54,0.57
11/13/22,12.62,57.62,0.01,2.13,0.53,0.56
11/14/22,14.98,45.25,0,2.33,0.53,0.56
11/15/22,15.73,42.5,0,2.91,0.53,0.56
11/16/22,19.07,36.69,0,3.38,0.52,0.56
11/17/22,16.94,38.12,0,1.94,0.52,0.55
11/18/22,15.8,40,0,2.27,0.52,0.55
11/19/22,16.97,32.06,0,3.18,0.52,0.55
11/20/22,17.98,31.31,0,2.03,0.52,0.55
11/21/22,17.23,35.5,0,1.93,0.52,0.55
11/22/22,17.75,39.69,0,1.91,0.52,0.55
11/23/22,20.07,40.62,0,2.01,0.52,0.55
11/24/22,21.83,28.25,0,3.24,0.51,0.55
11/25/22,19.79,30.88,0,1.89,0.52,0.54
11/26/22,17.66,38.62,0,1.79,0.52,0.54
11/27/22,16.41,43,0,1.84,0.51,0.54
11/28/22,11.33,58,0,1.76,0.52,0.54
11/29/22,11,68.31,0,1.61,0.52,0.54
11/30/22,12.42,50.38,0,2.15,0.51,0.54
12/1/22,7.82,90,23.2,2.68,0.55,0.54
12/2/22,7.43,74.31,0.35,2.35,0.57,0.56
12/3/22,10.37,92.12,19.53,2.97,0.62,0.59
12/4/22,8.14,94.25,20.17,2.21,0.67,0.62
12/5/22,9.47,74.81,2.15,1.57,0.62,0.63
12/6/22,9.28,65.5,0.21,1.77,0.62,0.64
12/7/22,8.9,69.75,0.1,1.55,0.61,0.63
12/8/22,9.47,58.75,0.01,1.95,0.61,0.63
12/9/22,10.59,54.19,0.02,1.75,0.61,0.63
12/10/22,9.16,81.38,35.09,4.84,0.66,0.64
12/11/22,3.46,96.94,19.01,3.12,0.71,0.69
12/12/22,2.98,93.69,0.73,1.86,0.69,0.69
12/13/22,4.65,76.75,0.06,1.7,0.7,0.7
12/14/22,9.76,63.31,0,1.55,0.71,0.7
12/15/22,10.3,66.06,0,1.9,0.71,0.7
12/16/22,12.12,56.25,0,2.13,0.7,0.7
12/17/22,10.96,59.06,0,1.8,0.7,0.7
12/18/22,9.58,59.94,0,1.84,0.7,0.7
12/19/22,9.57,50.5,0,2.12,0.7,0.7
12/20/22,11.67,57.56,0,1.8,0.7,0.7
12/21/22,13.62,70,0,1.62,0.69,0.7
12/22/22,10.14,64.75,0,1.87,0.69,0.7
12/23/22,14.8,63.19,0,1.45,0.69,0.7
12/24/22,16.7,55.5,0,1.88,0.68,0.7
12/25/22,20.12,56.69,0,2.17,0.68,0.69
12/26/22,17.95,58.81,0.03,2.45,0.68,0.69
12/27/22,9.33,86.56,47.62,2.21,0.79,0.72
12/28/22,7.94,76.88,1.38,1.52,0.78,0.75
12/29/22,4.87,85.06,4.24,1.81,0.78,0.75
12/30/22,9.3,97.88,15.96,1.61,0.81,0.77
